"rn","cond","pict1","pict2","channel","mean","var"
"1575",27,"crop_13.fit","crop_17.fit","Green B",9638.775390625,3722.66910282258
"1576",27,"crop_13.fit","crop_17.fit","Blue",7776.787109375,3482.50294591581
"1577",27,"crop_13.fit","crop_18.fit","Red",4292.6396484375,1829.64955248045
"1578",27,"crop_13.fit","crop_18.fit","Green R",9629.57861328125,3429.16656691028
"1579",27,"crop_13.fit","crop_18.fit","Green B",9662.79638671875,3922.77692706424
"1580",27,"crop_13.fit","crop_18.fit","Blue",7797.17724609375,3612.36754977319
"1581",27,"crop_14.fit","crop_15.fit","Red",4188.0322265625,1903.46660977212
"1582",27,"crop_14.fit","crop_15.fit","Green R",9394.51611328125,3486.81455383599
"1583",27,"crop_14.fit","crop_15.fit","Green B",9428.67431640625,3660.10323449337
"1584",27,"crop_14.fit","crop_15.fit","Blue",7604.27880859375,3533.48632573848
"1585",27,"crop_14.fit","crop_16.fit","Red",4259.81201171875,1761.33269517886
"1586",27,"crop_14.fit","crop_16.fit","Green R",9555.39013671875,3175.38531309186
"1587",27,"crop_14.fit","crop_16.fit","Green B",9590.015625,3647.26361650782
"1588",27,"crop_14.fit","crop_16.fit","Blue",7735.091796875,3643.04908777798
"1589",27,"crop_14.fit","crop_17.fit","Red",4253.37841796875,1791.39257573848
"1590",27,"crop_14.fit","crop_17.fit","Green R",9541.37060546875,3588.67750670134
"1591",27,"crop_14.fit","crop_17.fit","Green B",9576.3779296875,3689.71410488453
"1592",27,"crop_14.fit","crop_17.fit","Blue",7721.74609375,3493.7886252902
"1593",27,"crop_14.fit","crop_18.fit","Red",4263.99755859375,1819.09959171478
"1594",27,"crop_14.fit","crop_18.fit","Green R",9564.3603515625,3607.34698802542
"1595",27,"crop_14.fit","crop_18.fit","Green B",9600.39892578125,3704.08274863682
"1596",27,"crop_14.fit","crop_18.fit","Blue",7742.13623046875,3619.99971695916
"1597",27,"crop_15.fit","crop_16.fit","Red",4220.92822265625,1959.8173832898
"1598",27,"crop_15.fit","crop_16.fit","Green R",9464.5498046875,3640.63880551992
"1599",27,"crop_15.fit","crop_16.fit","Green B",9497.39892578125,3695.12895923066
"1600",27,"crop_15.fit","crop_16.fit","Blue",7660.61376953125,3547.94220382377
"1601",27,"crop_15.fit","crop_17.fit","Red",4214.49462890625,1835.35391035481
"1602",27,"crop_15.fit","crop_17.fit","Green R",9450.5302734375,3734.719099386
"1603",27,"crop_15.fit","crop_17.fit","Green B",9483.76123046875,3601.44437268985
"1604",27,"crop_15.fit","crop_17.fit","Blue",7647.26806640625,3607.27205093399
"1605",27,"crop_15.fit","crop_18.fit","Red",4225.11376953125,1908.65106409992
"1606",27,"crop_15.fit","crop_18.fit","Green R",9473.52001953125,3806.75641447871
"1607",27,"crop_15.fit","crop_18.fit","Green B",9507.7822265625,3544.1267641129
"1608",27,"crop_15.fit","crop_18.fit","Blue",7667.658203125,3730.50671279326
"1609",27,"crop_16.fit","crop_17.fit","Red",4286.2744140625,1894.19254032258
"1610",27,"crop_16.fit","crop_17.fit","Green R",9611.404296875,3645.39122067449
"1611",27,"crop_16.fit","crop_17.fit","Green B",9645.1025390625,3771.77240461571
"1612",27,"crop_16.fit","crop_17.fit","Blue",7778.0810546875,3591.64735306696
"1613",27,"crop_16.fit","crop_18.fit","Red",4296.8935546875,1976.33381445503
"1614",27,"crop_16.fit","crop_18.fit","Green R",9634.39404296875,3839.2870802595
"1615",27,"crop_16.fit","crop_18.fit","Green B",9669.12353515625,3786.25181709357
"1616",27,"crop_16.fit","crop_18.fit","Blue",7798.47119140625,3516.39829574093
"1617",27,"crop_17.fit","crop_18.fit","Red",4290.4599609375,1822.74870937195
"1618",27,"crop_17.fit","crop_18.fit","Green R",9620.37451171875,3991.34534180642
"1619",27,"crop_17.fit","crop_18.fit","Green B",9655.48583984375,3531.99471863927
"1620",27,"crop_17.fit","crop_18.fit","Blue",7785.12548828125,3772.9206068052
"1621",28,"crop_73.fit","crop_74.fit","Red",507.85205078125,237.828655283938
"1622",28,"crop_73.fit","crop_74.fit","Green R",1137.9560546875,457.790925891984
"1623",28,"crop_73.fit","crop_74.fit","Green B",1142.54052734375,485.332462254857
"1624",28,"crop_73.fit","crop_74.fit","Blue",905.48486328125,455.342401618249
"1625",28,"crop_73.fit","crop_75.fit","Red",510.44873046875,224.248987639754
"1626",28,"crop_73.fit","crop_75.fit","Green R",1142.3896484375,473.814630681818
"1627",28,"crop_73.fit","crop_75.fit","Green B",1147.55029296875,475.041295802022
"1628",28,"crop_73.fit","crop_75.fit","Blue",908.97265625,459.080881903715
"1629",28,"crop_73.fit","crop_76.fit","Red",510.427734375,230.08941226784
"1630",28,"crop_73.fit","crop_76.fit","Green R",1141.396484375,430.174255788734
"1631",28,"crop_73.fit","crop_76.fit","Green B",1146.12353515625,501.869325341367
"1632",28,"crop_73.fit","crop_76.fit","Blue",908.6630859375,448.523534869868
"1633",28,"crop_73.fit","crop_77.fit","Red",506.33740234375,253.883064038826
"1634",28,"crop_73.fit","crop_77.fit","Green R",1133.4423828125,453.921279325513
"1635",28,"crop_73.fit","crop_77.fit","Green B",1137.72802734375,478.951597152218
"1636",28,"crop_73.fit","crop_77.fit","Blue",901.7666015625,454.673324092742
"1637",28,"crop_73.fit","crop_78.fit","Red",512.13623046875,230.445346388532
"1638",28,"crop_73.fit","crop_78.fit","Green R",1146.07421875,474.712012386975
"1639",28,"crop_73.fit","crop_78.fit","Green B",1150.1240234375,474.219863071237
"1640",28,"crop_73.fit","crop_78.fit","Blue",910.732421875,456.42152370479
"1641",28,"crop_74.fit","crop_75.fit","Red",506.900390625,233.897221331256
"1642",28,"crop_74.fit","crop_75.fit","Green R",1134.0634765625,502.921768084066
"1643",28,"crop_74.fit","crop_75.fit","Green B",1139.4169921875,467.575566654448
"1644",28,"crop_74.fit","crop_75.fit","Blue",903.01806640625,408.478196309109
"1645",28,"crop_74.fit","crop_76.fit","Red",506.87939453125,219.736822133889
"1646",28,"crop_74.fit","crop_76.fit","Green R",1133.0703125,460.977255544355
"1647",28,"crop_74.fit","crop_76.fit","Green B",1137.990234375,453.852286091764
"1648",28,"crop_74.fit","crop_76.fit","Blue",902.70849609375,409.534162981885
"1649",28,"crop_74.fit","crop_77.fit","Red",502.7890625,250.757146184629
"1650",28,"crop_74.fit","crop_77.fit","Green R",1125.1162109375,434.647719635875
"1651",28,"crop_74.fit","crop_77.fit","Green B",1129.5947265625,461.77908113392
"1652",28,"crop_74.fit","crop_77.fit","Blue",895.81201171875,411.043926697672
"1653",28,"crop_74.fit","crop_78.fit","Red",508.587890625,227.533340588343
"1654",28,"crop_74.fit","crop_78.fit","Green R",1137.748046875,461.800981717375
"1655",28,"crop_74.fit","crop_78.fit","Green B",1141.99072265625,430.879005051778
"1656",28,"crop_74.fit","crop_78.fit","Blue",904.77783203125,424.54348757866
"1657",28,"crop_75.fit","crop_76.fit","Red",509.47607421875,217.863731346988
"1658",28,"crop_75.fit","crop_76.fit","Green R",1137.50390625,469.461294522849
"1659",28,"crop_75.fit","crop_76.fit","Green B",1143,448.200404371334
"1660",28,"crop_75.fit","crop_76.fit","Blue",906.1962890625,432.395632865958
"1661",28,"crop_75.fit","crop_77.fit","Red",505.3857421875,237.016243585044
"1662",28,"crop_75.fit","crop_77.fit","Green R",1129.5498046875,431.197756292766
"1663",28,"crop_75.fit","crop_77.fit","Green B",1134.6044921875,462.399124816716
"1664",28,"crop_75.fit","crop_77.fit","Blue",899.2998046875,424.738069327346
"1665",28,"crop_75.fit","crop_78.fit","Red",511.1845703125,228.281524926686
"1666",28,"crop_75.fit","crop_78.fit","Green R",1142.181640625,463.884880177786
"1667",28,"crop_75.fit","crop_78.fit","Green B",1147.00048828125,469.294591103831
"1668",28,"crop_75.fit","crop_78.fit","Blue",908.265625,411.379085716031
"1669",28,"crop_76.fit","crop_77.fit","Red",505.36474609375,246.142510825238
"1670",28,"crop_76.fit","crop_77.fit","Green R",1128.556640625,449.308588022361
"1671",28,"crop_76.fit","crop_77.fit","Green B",1133.177734375,461.472765075147
"1672",28,"crop_76.fit","crop_77.fit","Blue",898.990234375,402.747854044477
"1673",28,"crop_76.fit","crop_78.fit","Red",511.16357421875,233.616297329393
"1674",28,"crop_76.fit","crop_78.fit","Green R",1141.1884765625,486.468528531281
"1675",28,"crop_76.fit","crop_78.fit","Green B",1145.57373046875,450.423753188386
"1676",28,"crop_76.fit","crop_78.fit","Blue",907.9560546875,400.338371746701
"1677",28,"crop_77.fit","crop_78.fit","Red",507.0732421875,235.092001160802
"1678",28,"crop_77.fit","crop_78.fit","Green R",1133.234375,440.884070671432
"1679",28,"crop_77.fit","crop_78.fit","Green B",1137.17822265625,435.392323722355
"1680",28,"crop_77.fit","crop_78.fit","Blue",901.0595703125,446.666282914834
"1681",29,"crop_222.fit","crop_223.fit","Red",187.08154296875,89.677701441074
"1682",29,"crop_222.fit","crop_223.fit","Green R",423.39794921875,173.940638269031
"1683",29,"crop_222.fit","crop_223.fit","Green B",425.10205078125,179.632052155883
"1684",29,"crop_222.fit","crop_223.fit","Blue",342.5283203125,166.612565295088
"1685",29,"crop_222.fit","crop_224.fit","Red",187.9482421875,90.2641434506354
"1686",29,"crop_222.fit","crop_224.fit","Green R",425.24462890625,180.354345655395
"1687",29,"crop_222.fit","crop_224.fit","Green B",427.16455078125,165.590629868493
"1688",29,"crop_222.fit","crop_224.fit","Blue",344.02880859375,157.56917413169
"1689",29,"crop_222.fit","crop_225.fit","Red",188.2109375,93.2141965267595
"1690",29,"crop_222.fit","crop_225.fit","Green R",425.71142578125,198.196518645375
"1691",29,"crop_222.fit","crop_225.fit","Green B",428.224609375,173.550279126955
"1692",29,"crop_222.fit","crop_225.fit","Blue",344.77978515625,158.65198815906
"1693",29,"crop_222.fit","crop_226.fit","Red",186.98046875,86.7133564729961
"1694",29,"crop_222.fit","crop_226.fit","Green R",422.78955078125,186.855945575971
"1695",29,"crop_222.fit","crop_226.fit","Green B",424.76953125,167.248149972507
"1696",29,"crop_222.fit","crop_226.fit","Blue",341.3388671875,150.279522162146
"1697",29,"crop_222.fit","crop_227.fit","Red",188.66064453125,95.1096838152187
"1698",29,"crop_222.fit","crop_227.fit","Green R",427.66748046875,187.969543755346
"1699",29,"crop_222.fit","crop_227.fit","Green B",429.787109375,162.160494180718
"1700",29,"crop_222.fit","crop_227.fit","Blue",345.82861328125,164.807371376314
"1701",29,"crop_223.fit","crop_224.fit","Red",185.78857421875,83.4038210036351
"1702",29,"crop_223.fit","crop_224.fit","Green R",420.396484375,175.626449092742
"1703",29,"crop_223.fit","crop_224.fit","Green B",421.400390625,170.989247311828
"1704",29,"crop_223.fit","crop_224.fit","Blue",339.97314453125,156.118767851142
"1705",29,"crop_223.fit","crop_225.fit","Red",186.05126953125,85.6414569396078
"1706",29,"crop_223.fit","crop_225.fit","Green R",420.86328125,172.118033281403
"1707",29,"crop_223.fit","crop_225.fit","Green B",422.46044921875,183.435716317663
"1708",29,"crop_223.fit","crop_225.fit","Blue",340.72412109375,168.870963446206
"1709",29,"crop_223.fit","crop_226.fit","Red",184.82080078125,77.7239273086205
"1710",29,"crop_223.fit","crop_226.fit","Green R",417.94140625,168.347933085899
"1711",29,"crop_223.fit","crop_226.fit","Green B",419.00537109375,179.931626783205
"1712",29,"crop_223.fit","crop_226.fit","Blue",337.283203125,147.078682490225
"1713",29,"crop_223.fit","crop_227.fit","Red",186.5009765625,87.181022039956
"1714",29,"crop_223.fit","crop_227.fit","Green R",422.8193359375,172.455736803519
"1715",29,"crop_223.fit","crop_227.fit","Green B",424.02294921875,170.046297940341
"1716",29,"crop_223.fit","crop_227.fit","Blue",341.77294921875,163.933352711846
"1717",29,"crop_224.fit","crop_225.fit","Red",186.91796875,87.2557868249022
"1718",29,"crop_224.fit","crop_225.fit","Green R",422.7099609375,191.353609176442
"1719",29,"crop_224.fit","crop_225.fit","Green B",424.52294921875,170.802651801533
"1720",29,"crop_224.fit","crop_225.fit","Blue",342.224609375,174.886606106427
"1721",29,"crop_224.fit","crop_226.fit","Red",185.6875,84.3840401240225
"1722",29,"crop_224.fit","crop_226.fit","Green R",419.7880859375,178.945129215543
"1723",29,"crop_224.fit","crop_226.fit","Green B",421.06787109375,170.056626783205
"1724",29,"crop_224.fit","crop_226.fit","Blue",338.78369140625,151.27528132255
"1725",29,"crop_224.fit","crop_227.fit","Red",187.36767578125,88.6638367355511
"1726",29,"crop_224.fit","crop_227.fit","Green R",424.666015625,193.697762020406
"1727",29,"crop_224.fit","crop_227.fit","Green B",426.08544921875,169.902969494593
"1728",29,"crop_224.fit","crop_227.fit","Blue",343.2734375,170.337165124022
"1729",29,"crop_225.fit","crop_226.fit","Red",185.9501953125,87.4371639784946
"1730",29,"crop_225.fit","crop_226.fit","Green R",420.2548828125,181.91348973607
"1731",29,"crop_225.fit","crop_226.fit","Green B",422.1279296875,173.598110642718
"1732",29,"crop_225.fit","crop_226.fit","Blue",339.53466796875,165.098094891709
"1733",29,"crop_225.fit","crop_227.fit","Red",187.63037109375,87.3590614117485
"1734",29,"crop_225.fit","crop_227.fit","Green R",425.1328125,170.764462289223
"1735",29,"crop_225.fit","crop_227.fit","Green B",427.1455078125,162.201368523949
"1736",29,"crop_225.fit","crop_227.fit","Blue",344.0244140625,164.956126282991
"1737",29,"crop_226.fit","crop_227.fit","Red",186.39990234375,81.6754791170271
"1738",29,"crop_226.fit","crop_227.fit","Green R",422.2109375,165.428624068304
"1739",29,"crop_226.fit","crop_227.fit","Green B",423.6904296875,183.529195686706
"1740",29,"crop_226.fit","crop_227.fit","Blue",340.58349609375,158.070659499481
"1741",30,"crop_133.fit","crop_134.fit","Red",47.6533203125,22.7612338098729
"1742",30,"crop_133.fit","crop_134.fit","Green R",106.08203125,41.2021551197458
"1743",30,"crop_133.fit","crop_134.fit","Green B",105.7021484375,45.0166177908113
"1744",30,"crop_133.fit","crop_134.fit","Blue",84.46923828125,39.9754966817876
"1745",30,"crop_133.fit","crop_135.fit","Red",48.25927734375,23.2122085586205
"1746",30,"crop_133.fit","crop_135.fit","Green R",107.501953125,44.7564760508309
"1747",30,"crop_133.fit","crop_135.fit","Green B",106.83642578125,45.1071712907808
"1748",30,"crop_133.fit","crop_135.fit","Blue",85.62646484375,41.4336505490897
"1749",30,"crop_133.fit","crop_136.fit","Red",47.25048828125,23.1441260195198
"1750",30,"crop_133.fit","crop_136.fit","Green R",104.798828125,42.3859970674487
"1751",30,"crop_133.fit","crop_136.fit","Green B",104.5625,43.0629868493402
"1752",30,"crop_133.fit","crop_136.fit","Blue",83.77783203125,41.6239036343781
"1753",30,"crop_133.fit","crop_137.fit","Red",47.560546875,22.0608332569648
"1754",30,"crop_133.fit","crop_137.fit","Green R",106.30517578125,42.7205785488453
"1755",30,"crop_133.fit","crop_137.fit","Green B",105.72607421875,43.7810509645345
"1756",30,"crop_133.fit","crop_137.fit","Blue",84.390625,44.2151683162268
"1757",30,"crop_133.fit","crop_138.fit","Red",47.5615234375,24.4711326979472
"1758",30,"crop_133.fit","crop_138.fit","Green R",105.634765625,47.5464320625611
"1759",30,"crop_133.fit","crop_138.fit","Green B",105.39501953125,44.4622467428825
"1760",30,"crop_133.fit","crop_138.fit","Blue",84.19775390625,42.2747887455706
"1761",30,"crop_134.fit","crop_135.fit","Red",47.66748046875,21.981923093078
"1762",30,"crop_134.fit","crop_135.fit","Green R",106.13671875,43.7036824902248
"1763",30,"crop_134.fit","crop_135.fit","Green B",105.49267578125,44.9350671852089
"1764",30,"crop_134.fit","crop_135.fit","Blue",85.03125,39.0052522452346
"1765",30,"crop_134.fit","crop_136.fit","Red",46.65869140625,23.8926330148766
"1766",30,"crop_134.fit","crop_136.fit","Green R",103.43359375,44.7876267717498
"1767",30,"crop_134.fit","crop_136.fit","Green B",103.21875,41.2200005345797
"1768",30,"crop_134.fit","crop_136.fit","Blue",83.1826171875,41.3899987781036
"1769",30,"crop_134.fit","crop_137.fit","Red",46.96875,22.498898384042
"1770",30,"crop_134.fit","crop_137.fit","Green R",104.93994140625,44.7140986795882
"1771",30,"crop_134.fit","crop_137.fit","Green B",104.38232421875,40.361024082814
"1772",30,"crop_134.fit","crop_137.fit","Blue",83.79541015625,42.1220364239675
"1773",30,"crop_134.fit","crop_138.fit","Red",46.9697265625,23.4885065371456
"1774",30,"crop_134.fit","crop_138.fit","Green R",104.26953125,45.803816898827
"1775",30,"crop_134.fit","crop_138.fit","Green B",104.05126953125,41.5848640449352
"1776",30,"crop_134.fit","crop_138.fit","Blue",83.6025390625,40.5073848362659
"1777",30,"crop_135.fit","crop_136.fit","Red",47.2646484375,22.6049284426931
"1778",30,"crop_135.fit","crop_136.fit","Green R",104.853515625,45.2693059628543
"1779",30,"crop_135.fit","crop_136.fit","Green B",104.35302734375,44.336097396597
"1780",30,"crop_135.fit","crop_136.fit","Blue",84.33984375,41.1652748503177
"1781",30,"crop_135.fit","crop_137.fit","Red",47.57470703125,22.4922939386303
"1782",30,"crop_135.fit","crop_137.fit","Green R",106.35986328125,45.9083076544172
"1783",30,"crop_135.fit","crop_137.fit","Green B",105.5166015625,44.553333867913
"1784",30,"crop_135.fit","crop_137.fit","Blue",84.95263671875,43.6975458020222
"1785",30,"crop_135.fit","crop_138.fit","Red",47.57568359375,23.1626682971347
"1786",30,"crop_135.fit","crop_138.fit","Green R",105.689453125,47.7955767350929
"1787",30,"crop_135.fit","crop_138.fit","Green B",105.185546875,44.0263624144673
"1788",30,"crop_135.fit","crop_138.fit","Blue",84.759765625,39.5010672501222
"1789",30,"crop_136.fit","crop_137.fit","Red",46.56591796875,23.3173145581317
"1790",30,"crop_136.fit","crop_137.fit","Green R",103.65673828125,43.5947384950819
"1791",30,"crop_136.fit","crop_137.fit","Green B",103.24267578125,40.4386145031464
"1792",30,"crop_136.fit","crop_137.fit","Blue",83.10400390625,42.8059089190799
"1793",30,"crop_136.fit","crop_138.fit","Red",46.56689453125,25.1020240522666
"1794",30,"crop_136.fit","crop_138.fit","Green R",102.986328125,42.1689882697947
"1795",30,"crop_136.fit","crop_138.fit","Green B",102.91162109375,43.3197010745051
"1796",30,"crop_136.fit","crop_138.fit","Blue",82.9111328125,40.8395573680352
"1797",30,"crop_137.fit","crop_138.fit","Red",46.876953125,22.218961922654
"1798",30,"crop_137.fit","crop_138.fit","Green R",104.49267578125,43.1730467795393
"1799",30,"crop_137.fit","crop_138.fit","Green B",104.0751953125,42.3788317906891
"1800",30,"crop_137.fit","crop_138.fit","Blue",83.52392578125,44.3678552472813
"1801",31,"crop_162.fit","crop_163.fit","Red",25.1474609375,13.4893217711388
"1802",31,"crop_162.fit","crop_163.fit","Green R",58.08056640625,24.6504226043194
"1803",31,"crop_162.fit","crop_163.fit","Green B",57.5947265625,25.6155742149316
"1804",31,"crop_162.fit","crop_163.fit","Blue",45.7099609375,24.8880437438905
"1805",31,"crop_162.fit","crop_164.fit","Red",24.640625,13.3496991080156
"1806",31,"crop_162.fit","crop_164.fit","Green R",56.92724609375,25.1143995715726
