"pict1","pict2","channel","mean","var","lighting","ISO","shutter.speed","aperture","focal.length","count"
"crop_25.fit","crop_28.fit","Red",2784.517578125,1214.22958669355,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_29.fit","Green R",6239.34326171875,2545.69433450559,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_28.fit","crop_30.fit","Green B",6340.12451171875,2530.3193803267,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_30.fit","Green B",6321.00439453125,2560.96613771918,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_27.fit","Green R",6216.41796875,2520.89430596285,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_28.fit","Green B",6308.6328125,2379.28294347202,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_30.fit","Green B",6301.3232421875,2450.80040131659,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_28.fit","crop_29.fit","Green B",6301.1201171875,2494.89626099707,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_30.fit","Green B",6289.9267578125,2502.49575200086,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_28.fit","Green B",6288.95166015625,2188.88036822993,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_29.fit","Green B",6282,2383.06908105755,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_29.fit","Green R",6261.05126953125,2601.01748409625,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_28.fit","Green R",6257.4892578125,2442.30858802236,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_27.fit","Green R",6247.7587890625,2481.69148452774,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_26.fit","Green B",6258.43505859375,2335.55440445916,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_29.fit","Green B",6250.92236328125,2447.12694310163,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_27.fit","Green B",6238.75390625,2391.75371914712,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_29.fit","crop_30.fit","Green B",6313.49169921875,2511.27904247235,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_28.fit","crop_29.fit","Blue",5052.92724609375,2249.35022557353,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_30.fit","Blue",5051.12353515625,2445.75890409259,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_30.fit","Blue",5043.94873046875,2344.03980661581,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_28.fit","Blue",5043.099609375,2478.58149857955,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_29.fit","Blue",5037.49560546875,2209.90173232451,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_28.fit","Blue",5035.9248046875,2121.06976264663,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_25.fit","crop_28.fit","Green B",6277.55517578125,2398.49306907915,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_27.fit","Green B",6269.83154296875,2409.60145892519,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_29.fit","Green B",6262.31884765625,2471.47153697382,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_28.fit","crop_30.fit","Blue",5083.59130859375,2301.42554021185,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_30.fit","Blue",5068.15966796875,2247.50582262265,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_29.fit","crop_30.fit","Blue",5060.951171875,2260.14455034213,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_28.fit","Blue",5060.1357421875,2258.89093811095,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_29.fit","crop_30.fit","Red",2800.2197265625,1279.01554672226,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_28.fit","Red",2798.94921875,1232.58330278592,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_28.fit","crop_30.fit","Red",2813.26953125,1262.70109359726,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_26.fit","crop_30.fit","Red",2804.15625,1270.90994623656,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_27.fit","crop_30.fit","Red",2796.236328125,1163.98416880499,"Normal",100,"1/80",5.6,"90.0 mm",6
"crop_85.fit","crop_90.fit","Blue",559.35888671875,262.022742069129,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_87.fit","Blue",558.4794921875,268.259950818671,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_87.fit","Blue",554.951171875,278.017074092742,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_89.fit","Green R",717.92041015625,283.098969311309,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_88.fit","crop_89.fit","Green R",717.34326171875,276.388165456226,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_88.fit","Blue",557.75439453125,252.82386315906,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_89.fit","Green R",714.02099609375,277.015277045913,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_89.fit","crop_90.fit","Green R",712.1865234375,285.883734649927,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_90.fit","Blue",553.50634765625,245.795755723821,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_88.fit","Green R",714.466796875,293.071173555108,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_88.fit","Red",319.541015625,153.294408296676,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_90.fit","Red",318.57958984375,143.12711493081,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_88.fit","crop_90.fit","Red",318.4365234375,146.501403271628,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_89.fit","crop_90.fit","Red",319.60205078125,144.527679294202,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_90.fit","Red",316.6494140625,146.795345720308,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_88.fit","Green R",703.14453125,270.081086189516,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_87.fit","Green R",699.822265625,277.178700436828,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_90.fit","Green R",697.98779296875,266.423757006812,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_87.fit","Red",316.453125,144.507161458333,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_88.fit","Red",316.31005859375,147.360539142687,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_87.fit","Red",314.52294921875,149.852646455737,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_86.fit","Green R",711.14453125,289.462638608871,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_88.fit","Green R",710.5673828125,293.210464015152,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_90.fit","Green R",709.31005859375,291.662236814974,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_88.fit","crop_90.fit","Green R",708.73291015625,289.947396883401,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_89.fit","Green R",706.59814453125,261.04752365515,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_89.fit","Red",317.4755859375,152.082080889541,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_87.fit","Green R",703.7216796875,257.648391678886,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_89.fit","Green B",720.48828125,312.17350164956,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_88.fit","crop_89.fit","Green B",719.59912109375,280.089022311064,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_88.fit","Green B",717.41357421875,259.708054110918,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_89.fit","Green B",716.154296875,291.830125855327,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_86.fit","Green B",713.96875,264.426739674976,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_89.fit","crop_90.fit","Green B",713.94189453125,291.489082642198,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_88.fit","Green B",713.07958984375,262.230953212824,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_90.fit","Green B",711.75634765625,259.206347274407,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_88.fit","crop_90.fit","Green B",710.8671875,266.227148628421,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_89.fit","Green B",708.73388671875,299.503531566929,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_90.fit","Green B",707.42236328125,287.004990205737,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_90.fit","Green R",705.41064453125,286.147982629979,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_88.fit","Green B",705.6591796875,277.027179557673,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_87.fit","Green B",702.21435546875,270.689664570351,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_90.fit","Green B",700.001953125,288.078581301931,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_89.fit","Blue",566.22216796875,278.189523288581,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_89.fit","crop_90.fit","Blue",564.77734375,264.125824780059,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_86.fit","Blue",564.33203125,253.628892885508,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_88.fit","Blue",563.60693359375,257.006059365072,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_90.fit","Blue",562.88720703125,253.626610898552,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_88.fit","crop_90.fit","Blue",562.162109375,249.955026576246,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_90.fit","Red",313.41845703125,144.080885244837,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_89.fit","Red",322.63671875,146.639263731061,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_88.fit","crop_89.fit","Red",322.49365234375,153.886008045424,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_87.fit","Green B",706.54833984375,271.869951563264,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_89.fit","Blue",569.75048828125,260.106335055444,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_88.fit","crop_89.fit","Blue",569.025390625,265.11613361437,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_88.fit","Blue",567.13525390625,244.230430088435,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_86.fit","crop_88.fit","Red",321.47119140625,153.979063091856,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_87.fit","crop_89.fit","Blue",560.36962890625,264.303125286382,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_86.fit","Red",319.68408203125,149.302556340879,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_85.fit","crop_89.fit","Red",320.70654296875,144.461295954759,"Normal",100,"1/800",5.6,"90.0 mm",6
"crop_210.fit","crop_211.fit","Green R",286.6943359375,119.720611482771,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_215.fit","Blue",223.3447265625,106.644664894917,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_213.fit","crop_214.fit","Blue",221.92724609375,99.2049268198619,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_214.fit","crop_215.fit","Blue",219.47509765625,99.3509434376527,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_214.fit","Blue",222.66455078125,111.521692001924,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_213.fit","crop_215.fit","Blue",222.607421875,102.280850974462,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_215.fit","Red",123.56982421875,56.3073140999206,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_212.fit","Green B",285.021484375,124.506367225684,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_212.fit","Green R",284.84375,118.40554740958,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_213.fit","Green R",283.796875,126.424120234604,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_212.fit","Green R",283.5146484375,106.375639586388,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_213.fit","Green R",282.4677734375,117.245813095674,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_215.fit","Green R",280.89794921875,121.150781536382,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_215.fit","Red",125.3134765625,57.3657670454545,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_214.fit","Red",125.01708984375,60.4374116988942,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_213.fit","Red",124.7978515625,59.1796015854106,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_215.fit","Red",124.51123046875,56.3419166781219,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_214.fit","Red",124.21484375,60.010752688172,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_213.fit","crop_214.fit","Green R",276.17822265625,117.197118138288,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_213.fit","crop_215.fit","Green R",276.67138671875,113.906723007545,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_212.fit","Blue",228.078125,112.794765319526,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_213.fit","Green B",284.4970703125,110.607496334311,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_212.fit","Green B",284.330078125,115.908508599096,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_213.fit","Green B",283.8056640625,118.136852394917,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_214.fit","Red",123.2734375,54.2399499022483,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_214.fit","crop_215.fit","Green B",273.994140625,113.373409625489,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_213.fit","Green R",280.6171875,114.126588465298,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_214.fit","Green R",280.40478515625,131.158032727731,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_215.fit","Green R",279.56884765625,105.995692337946,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_214.fit","Green R",279.07568359375,120.382010153195,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_215.fit","Green R",277.71826171875,111.227256976265,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_214.fit","Green R",277.22509765625,111.301926300556,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_211.fit","Green B",287.1533203125,114.932520772239,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_213.fit","Green B",281.673828125,111.072120524804,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_213.fit","Blue",227.88232421875,111.061739655883,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_213.fit","Blue",227.3408203125,107.666666666667,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_213.fit","Blue",225.796875,111.19127069587,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_214.fit","Green B",279.978515625,117.694462900171,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_215.fit","Green B",281.1689453125,113.597965542522,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_214.fit","Green B",280.669921875,114.595718398705,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_215.fit","Green B",280.4775390625,119.77761485826,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_213.fit","crop_214.fit","Green B",277.322265625,107.723177465176,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_215.fit","Green B",278.345703125,113.249723164101,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_212.fit","crop_214.fit","Green B",277.8466796875,108.753543499511,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_213.fit","crop_215.fit","Green B",277.8212890625,108.860703812317,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_214.fit","Blue",224.20849609375,106.474293877535,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_215.fit","Blue",225.43017578125,107.958680332814,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_215.fit","Blue",224.888671875,107.833270329301,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_213.fit","crop_214.fit","Red",122.8330078125,56.9489533693793,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_211.fit","Blue",230.16357421875,111.004860379246,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_213.fit","crop_215.fit","Red",123.12939453125,56.1407734413184,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_212.fit","Red",126.98193359375,58.0654129818854,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_214.fit","Blue",224.75,104.635256292766,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_213.fit","Red",126.54150390625,58.8994145398033,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_212.fit","Blue",228.61962890625,108.864659224554,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_210.fit","crop_211.fit","Red",127.92333984375,56.8264024124817,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_214.fit","crop_215.fit","Green R",273.279296875,113.838616125978,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_212.fit","Red",126.1796875,57.8054435483871,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_211.fit","crop_213.fit","Red",125.7392578125,56.5008839656647,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_214.fit","crop_215.fit","Red",121.60498046875,56.9311762089137,"Normal",100,"1/800",7.1,"90.0 mm",6
"crop_148.fit","crop_149.fit","Red",30.3212890625,14.8633289803275,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_148.fit","Red",30.12353515625,15.4902472621884,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_148.fit","crop_149.fit","Green R",66.8447265625,26.6849645650049,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_147.fit","crop_148.fit","Green R",66.84033203125,28.2759189997251,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_148.fit","Red",30.0458984375,16.1482293957722,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_148.fit","Green R",66.43505859375,28.0501430955218,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_149.fit","Red",30.04443359375,14.8361775835472,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_149.fit","Red",29.966796875,15.8862949046921,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_147.fit","crop_149.fit","Green R",66.78955078125,27.3728841145833,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_147.fit","Red",29.37548828125,15.429228811553,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_148.fit","crop_149.fit","Green B",66.3779296875,24.4426930596285,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_147.fit","crop_148.fit","Green B",66.30029296875,26.6030817563233,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_147.fit","crop_149.fit","Green B",66.08935546875,28.1047465901454,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_148.fit","Green B",66.0419921875,26.6466275659824,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_148.fit","Green B",65.87158203125,25.4563129085716,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_149.fit","Green R",66.38427734375,28.9206144420516,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_147.fit","Green R",66.3798828125,27.7806676900049,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_148.fit","Green R",66.01611328125,26.3047022964015,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_146.fit","Red",29.76904296875,15.313935250947,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_147.fit","crop_148.fit","Red",29.72998046875,15.4799871509958,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_147.fit","crop_149.fit","Red",29.65087890625,15.4451860146322,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_147.fit","Red",29.453125,15.1043938630254,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_147.fit","crop_148.fit","Blue",52.6875,27.550762157869,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_148.fit","crop_149.fit","Blue",52.67138671875,27.0864219628238,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_147.fit","crop_149.fit","Blue",52.48974609375,24.8738692685423,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_148.fit","Blue",52.41943359375,26.7295403951307,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_148.fit","Blue",52.25390625,26.5413535557185,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_147.fit","Blue",52.23779296875,25.4793074711327,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_149.fit","Green B",65.8310546875,26.0067204301075,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_147.fit","Green B",65.75341796875,29.0262550212305,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_149.fit","Green B",65.66064453125,26.5517277423937,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_147.fit","Green B",65.5830078125,26.0592295179619,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_149.fit","Green R",65.96533203125,24.8507754269001,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_147.fit","Green R",65.9609375,26.8423448191593,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_146.fit","Green R",65.5556640625,25.9193987506109,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_149.fit","Blue",52.05615234375,23.3847059620907,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_146.fit","Blue",51.80419921875,24.430485073772,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_149.fit","Blue",52.2216796875,26.0205202223851,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_146.fit","crop_147.fit","Blue",52.072265625,25.0517778592375,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_145.fit","crop_146.fit","Green B",65.32470703125,26.6754905723057,"Normal",100,"1/8000",5.6,"90.0 mm",5
"crop_151.fit","crop_153.fit","Blue",29.68701171875,16.0409254146811,"Normal",100,"1/8000",7.1,"90.0 mm",6
"crop_151.fit","crop_155.fit","Blue",29.31298828125,14.7824141426869,"Normal",100,"1/8000",7.1,"90.0 mm",6
